ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA
87725,MIS,Female,2013,3.28,3.30,3.20,2.75,3.59,3.83
23743,MIS,Female,2013,2.87,2.68,3.30,2.13,3.07,3.19
30613,MIS,Female,2013,2.86,2.45,2.83,2.57,3.35,3.02
37997,MIS,Male,2013,2.74,2.30,2.55,2.60,3.35,2.78
60789,MIS,Female,2014,2.24,2.24,2.47,1.43,2.40,2.50
59571,MIS,Male,2013,3.49,3.25,3.16,3.56,3.98,2.43
90341,MIS,Male,2013,2.74,2.36,2.64,2.50,3.33,1.72
91097,MIS,Female,2013,4.57,4.39,4.77,4.56,4.57,2.89
47818,MIS,Male,2013,3.22,2.82,2.98,3.00,3.94,2.73
79076,MIS,Female,2013,3.26,3.05,2.19,3.87,4.28,3.28
27655,MIS,Female,2013,3.69,3.27,3.89,3.43,4.07,2.58
85757,MIS,Female,2014,3.80,3.72,3.83,4.07,3.69,3.09
78370,MIS,Male,2014,3.84,3.20,3.46,4.34,4.26,2.36
84991,MIS,Male,2014,2.75,2.70,1.79,2.66,3.63,2.81
89575,MIS,Female,2014,3.50,2.76,3.78,4.00,3.69,2.50
24992,MIS,Male,2014,3.97,3.98,3.76,4.19,4.02,3.82
89896,MIS,Female,2014,3.87,3.61,4.02,4.00,3.91,2.63
85673,MIS,Female,2014,3.55,3.00,3.89,3.96,3.51,1.74
43157,MIS,Male,2014,3.40,3.02,3.51,3.62,3.55,2.64
95456,MIS,Male,2014,3.60,3.63,3.27,3.85,3.71,2.21
73245,MIS,Female,2014,3.87,3.43,3.83,4.26,4.13,3.16
92620,MIS,Female,2014,4.48,4.04,4.76,4.52,4.64,3.28
73357,MIS,Male,2014,3.50,3.67,3.27,3.19,3.72,1.99
28153,MIS,Male,2014,3.68,3.63,3.50,3.60,3.92,2.71
79384,MIS,Male,2014,3.91,3.98,4.07,3.67,3.82,3.06
78737,MIS,Female,2014,3.42,3.33,3.29,3.37,3.64,2.29
23987,MIS,Male,2014,3.16,3.04,2.73,3.11,3.61,2.57
42649,MIS,Male,2014,4.01,3.89,4.24,3.67,4.11,3.26
67603,MIS,Female,2014,3.94,3.83,4.05,3.93,3.98,2.45
84293,MIS,Female,2014,3.12,2.93,2.64,3.10,3.73,3.75
96814,MIS,Female,2014,3.59,3.24,3.27,3.67,4.23,2.47
53172,MIS,Male,2014,4.51,4.30,4.68,4.59,4.52,2.33
76312,MIS,Female,2014,4.34,4.15,4.46,4.44,4.36,3.20
92190,MIS,Female,2014,4.38,3.76,4.68,4.30,4.78,2.99
52170,MIS,Female,2014,3.19,3.00,2.74,3.43,3.59,3.27
94036,MIS,Female,2014,3.56,3.15,3.39,3.70,4.02,2.34
74662,MIS,Female,2014,4.24,4.00,4.12,4.70,4.33,4.03
29266,MIS,Male,2014,2.80,2.48,2.55,3.04,3.20,1.80
62983,MIS,Female,2014,3.41,3.43,3.54,2.96,3.53,2.73
89663,MIS,Female,2014,3.64,3.20,3.61,3.78,4.02,2.29
57358,MIS,Female,2014,2.78,2.24,2.81,2.80,3.23,3.09
60704,MIS,Female,2014,3.79,3.57,3.55,4.31,3.93,2.78
55307,MIS,Female,2014,2.52,2.17,2.31,2.57,2.88,3.75
56893,MIS,Female,2014,3.33,2.80,2.96,4.04,3.81,2.92
40580,MIS,Female,2014,4.71,4.39,4.88,4.81,4.82,3.28
49087,MIS,Male,2010,1.94,1.76,1.40,1.48,1.87,3.28
61783,MIS,Female,2010,2.17,1.78,1.90,1.79,2.04,2.50
73605,CEN,Male,2011,1.87,2.02,2.12,1.31,1.60,2.34
73993,CEN,Male,2010,3.36,3.71,3.13,3.18,3.65,3.19
88730,CEN,Male,2010,2.40,2.00,2.31,2.15,2.65,3.81
65864,CEN,Male,2010,2.40,2.40,2.28,1.81,2.44,2.42
47275,CEN,Male,2010,1.89,2.47,1.47,1.34,2.00,3.13
80122,CEN,Female,2011,4.10,3.59,3.82,4.28,4.52,3.04
67900,CEN,Female,2010,4.11,3.69,3.98,4.29,4.38,3.28
61625,CEN,Male,2010,2.59,3.47,2.92,1.97,2.35,2.97
85812,CEN,Female,2010,3.54,4.16,3.98,3.29,2.38,2.99
50530,CEN,Male,2012,1.92,2.13,2.06,1.45,2.73,2.95
37882,CEN,Male,2010,3.75,3.67,4.22,4.00,2.83,3.61
24972,CEN,Female,2010,4.51,4.04,4.36,4.74,4.66,3.26
96933,CEN,Male,2010,4.30,4.27,4.32,4.40,4.14,3.44
73536,CEN,Male,2010,3.91,4.09,4.04,4.00,3.00,2.99
59617,CEN,Male,2010,3.46,3.67,3.34,2.98,3.62,3.05
48507,CEN,Male,2010,4.25,4.69,4.68,3.85,3.79,3.20
67799,CEN,Male,2010,4.65,4.49,4.86,4.72,4.48,4.22
39333,CEN,Male,2010,4.11,4.44,4.08,4.11,3.55,3.16
84967,CEN,Male,2010,3.63,3.46,3.62,3.51,4.00,3.06
77635,CEN,Male,2010,3.26,3.13,3.49,3.12,3.41,3.44
70984,CEN,Male,2010,4.39,4.27,4.36,4.38,4.52,4.14
79063,CEN,Male,2012,1.87,3.33,2.10,0.63,1.89,4.17
70774,CEN,Female,2010,4.20,4.00,4.10,4.19,4.31,3.59
31968,CEN,Male,2010,2.91,3.18,3.50,3.08,1.53,2.50
38948,CEN,Female,2010,3.80,3.93,3.92,3.79,3.76,4.45
75828,CEN,Male,2011,2.83,2.66,2.48,3.06,3.73,4.06
86032,CEN,Male,2010,4.27,4.18,4.26,4.17,4.31,3.98
51235,CEN,Male,2010,2.25,3.29,2.50,0.95,1.58,3.66
68636,CEN,Male,2010,3.23,3.11,3.24,3.32,2.93,2.73
26247,CEN,Female,2010,4.01,3.67,3.62,4.22,4.38,3.61
61842,CEN,Female,2010,3.57,3.51,3.82,3.68,3.07,3.52
57918,CEN,Male,2010,2.31,3.16,2.20,1.81,2.10,3.39
87545,CEN,Female,2010,3.59,3.55,3.53,3.36,3.24,3.91
90262,CEN,Female,2010,3.30,3.04,3.38,3.00,4.07,2.50
43455,CEN,Female,2010,2.92,3.04,3.08,2.53,2.84,3.05
44481,CEN,Male,2010,3.52,3.69,2.96,4.04,3.26,2.60
53933,CEN,Male,2011,2.18,2.87,1.99,1.74,2.94,3.13
26838,CEN,Male,2010,3.21,3.11,3.34,3.00,3.41,3.28
43055,CEN,Male,2011,2.31,2.92,2.33,1.89,2.81,3.66
70151,CEN,Male,2010,3.74,4.33,3.82,3.30,3.63,3.82
75542,CEN,Male,2010,4.02,4.40,4.54,3.85,3.48,2.73
45578,CEN,Male,2010,2.03,2.57,2.61,1.43,1.56,2.73
28628,CEN,Female,2010,3.91,3.44,4.14,3.91,3.93,3.33
31560,CEN,Female,2010,3.64,3.45,4.18,3.55,3.52,2.78
52301,CEN,Male,2010,4.57,4.70,4.66,4.51,4.45,3.75
32013,CEN,Male,2011,1.99,2.94,2.59,0.97,1.21,3.66
52207,CEN,Female,2010,3.77,3.78,3.56,3.94,4.03,2.50
85482,CEN,Male,2011,2.36,2.78,2.08,2.61,0.60,2.50
53532,CEN,Male,2010,3.14,3.15,3.22,2.93,3.00,3.19
30134,CEN,Female,2010,3.54,3.57,2.94,3.31,3.86,2.71
94550,CEN,Male,2011,2.31,2.47,2.90,1.52,1.70,2.73
23628,CEN,Male,2010,4.07,3.96,4.16,3.94,4.10,3.29
95565,CEN,Male,2010,3.78,3.13,3.76,4.02,4.03,2.97
73619,CEN,Male,2010,3.76,3.44,3.88,3.83,3.69,3.33
39695,CEN,Female,2010,4.78,4.93,4.88,4.74,4.72,4.10
36809,CEN,Male,2010,3.97,3.98,4.22,3.89,3.93,2.66
48702,CEN,Male,2010,3.58,3.53,3.90,3.24,4.10,2.66
92081,CEN,Female,2010,3.71,4.04,3.66,3.82,3.45,3.82
67029,CEN,Male,2011,3.77,4.30,3.33,2.14,3.68,3.54
47417,CEN,Female,2010,2.86,3.57,2.96,2.54,2.55,2.73
55860,CEN,Male,2010,4.30,4.51,4.62,3.94,4.34,4.22
62268,CEN,Male,2010,2.61,2.94,2.94,2.05,2.58,3.66
85050,CEN,Male,2010,3.78,3.31,3.94,3.42,4.17,3.75
46217,CEN,Male,2010,4.47,4.33,4.70,4.38,4.17,3.44
49184,CEN,Male,2010,3.99,3.89,4.08,4.30,4.00,3.52
58111,CEN,Female,2010,4.33,4.24,4.40,4.47,4.21,4.22
95195,CEN,Male,2010,3.67,3.73,3.86,3.72,3.62,3.47
44365,CEN,Female,2010,4.78,4.53,4.90,4.85,4.83,3.68
38961,CEN,Male,2011,3.79,3.89,3.59,3.89,4.28,3.75
42024,CEN,Female,2011,2.69,4.09,2.35,1.75,3.37,4.03
38109,CEN,Male,2011,3.04,3.46,3.06,3.06,3.65,2.88
50609,CEN,Male,2011,2.69,2.93,2.58,2.30,3.48,3.52
36622,CEN,Male,2011,3.75,3.91,3.40,3.80,4.31,3.67
84771,CEN,Male,2013,2.37,3.24,2.37,1.67,3.00,3.13
52047,CEN,Male,2011,4.18,4.46,4.00,4.04,4.41,3.83
68586,CEN,Male,2011,3.70,3.78,3.55,3.52,4.10,3.21
38931,CEN,Male,2011,2.60,2.93,2.42,1.79,2.90,3.33
61810,CEN,Male,2011,2.34,3.33,2.23,1.79,2.32,2.14
34009,CEN,Male,2011,4.29,4.37,4.29,3.84,4.90,3.19
35088,CEN,Male,2011,2.97,3.52,3.09,2.41,3.31,3.67
31876,CEN,Female,2011,4.20,4.35,3.67,4.11,4.83,3.67
90903,CEN,Female,2011,4.22,4.22,3.92,4.17,4.66,3.61
96509,CEN,Female,2011,3.26,3.37,3.08,3.07,3.60,3.54
26434,CEN,Female,2011,4.29,4.11,4.22,4.50,4.76,3.67
31398,CEN,Male,2013,1.88,2.28,1.79,1.22,2.13,2.60
82684,CEN,Male,2011,3.21,3.50,3.24,2.35,3.94,2.50
87329,CEN,Male,2011,4.16,4.37,4.18,3.77,4.62,2.86
43834,CEN,Male,2011,3.55,3.65,3.10,3.39,4.34,2.85
44837,CEN,Female,2011,3.75,3.61,3.55,3.93,4.45,3.82
46607,CEN,Female,2011,3.56,3.50,3.11,3.54,3.84,2.66
25102,CEN,Male,2011,2.95,3.76,2.63,2.56,3.77,3.48
63963,CEN,Male,2012,3.14,3.49,2.55,3.14,3.66,2.81
89366,CEN,Male,2012,3.40,3.94,2.84,3.57,3.83,2.64
87311,CEN,Male,2012,3.31,3.55,2.80,3.31,4.00,3.30
47359,CEN,Female,2012,4.14,4.49,3.92,4.23,4.34,2.89
65174,CEN,Male,2012,3.00,3.06,2.66,3.12,3.06,2.73
91026,CEN,Male,2012,3.95,4.08,4.35,3.82,3.72,3.48
49018,CEN,Female,2012,3.49,3.34,3.12,3.72,4.17,2.81
40705,CEN,Female,2012,3.71,3.72,3.21,3.81,4.07,3.47
85381,CEN,Male,2012,3.31,3.81,2.76,3.30,3.52,2.68
62609,CEN,Male,2012,2.71,3.64,2.06,2.38,3.21,2.95
93884,CEN,Male,2012,2.75,3.17,2.75,2.46,2.48,2.73
25947,CEN,Male,2012,3.91,3.96,3.55,4.02,3.79,2.95
67692,CEN,Female,2012,4.63,4.60,4.47,4.51,4.90,3.39
54194,CEN,Male,2012,3.48,3.66,3.31,3.49,3.55,3.59
34009,CEN,Male,2012,3.73,3.98,3.80,3.79,3.83,2.77
63031,CEN,Female,2012,4.54,4.62,4.31,4.53,4.32,3.59
39238,CEN,Male,2012,4.06,4.26,3.82,4.15,3.83,3.57
76466,CEN,Female,2012,3.84,4.04,3.56,4.02,3.55,3.75
82165,CEN,Male,2012,3.06,3.53,2.48,2.88,3.38,3.52
38614,CEN,Male,2012,4.11,4.11,3.80,4.06,4.45,3.05
52474,CEN,Male,2013,2.36,3.68,2.70,1.68,2.39,2.73
91416,CEN,Male,2012,3.54,3.57,2.92,3.30,4.07,3.13
34705,CEN,Male,2012,3.59,4.43,3.49,3.51,3.55,3.91
57810,CEN,Male,2012,2.70,3.00,1.75,2.82,3.14,2.50
54162,CEN,Female,2012,4.49,4.64,4.24,4.43,4.86,4.06
84493,CEN,Female,2012,4.48,4.85,4.53,4.55,4.34,4.77
63642,CEN,Male,2012,3.78,4.00,3.14,4.10,3.79,4.14
50479,CEN,Female,2012,3.19,3.23,2.44,3.49,3.31,3.13
51372,CEN,Male,2012,2.60,2.89,2.35,2.50,2.97,3.75
51132,CEN,Male,2012,4.29,4.77,4.29,4.26,4.00,4.03
54808,CEN,Male,2012,3.19,4.11,2.95,3.00,2.97,4.38
41529,CEN,Male,2012,3.66,4.02,3.12,3.77,3.55,3.05
62926,CEN,Male,2012,3.56,3.96,2.75,3.63,3.72,3.04
96995,CEN,Male,2012,3.71,3.51,3.25,4.23,3.79,2.50
93198,CEN,Female,2012,3.80,3.57,3.57,4.06,3.72,3.13
66819,CEN,Female,2012,3.85,3.79,3.37,3.89,4.21,3.04
74009,CEN,Male,2012,3.29,3.91,3.08,3.02,2.79,3.21
92955,CEN,Male,2012,2.70,3.23,2.56,2.84,2.38,2.42
42824,CEN,Male,2012,4.06,3.98,4.06,3.65,4.14,4.58
51605,CEN,Male,2013,2.30,3.49,2.21,1.82,2.72,2.71
96970,CEN,Male,2012,3.21,3.43,2.82,3.27,2.97,2.59
30445,CEN,Male,2012,2.72,3.43,2.17,2.51,2.81,2.58
93352,CEN,Female,2012,3.94,3.74,3.31,4.06,4.48,3.68
62851,CEN,Male,2012,3.68,3.66,3.25,4.19,4.00,3.33
42263,CEN,Female,2012,3.82,4.00,3.24,4.19,3.65,2.38
61676,CEN,Male,2013,3.76,3.98,3.41,3.83,4.14,3.13
25889,CEN,Male,2013,3.06,3.87,2.84,2.24,3.17,3.91
64891,CEN,Female,2013,3.91,4.13,3.38,3.66,4.48,2.95
59091,CEN,Male,2013,2.75,4.38,2.79,1.94,2.89,3.98
37392,CEN,Male,2013,3.21,3.69,2.58,3.22,3.37,3.67
71261,CEN,Male,2013,4.09,4.29,3.86,4.15,4.07,3.26
94833,CEN,Male,2014,2.71,3.82,2.59,2.39,2.69,3.59
51954,CEN,Male,2013,4.63,4.84,4.43,4.49,4.79,4.31
46527,CEN,Male,2013,3.44,4.09,3.20,2.83,3.80,2.95
91406,CEN,Male,2013,3.57,3.76,3.27,3.52,3.31,3.19
50233,CEN,Male,2013,3.44,3.52,3.07,3.12,3.82,3.28
25650,CEN,Female,2013,3.48,4.18,3.20,2.92,3.38,2.77
62578,CEN,Female,2013,3.09,3.40,2.92,2.61,3.45,3.36
77186,CEN,Male,2013,3.74,4.40,3.45,3.58,3.77,4.03
69519,CEN,Female,2013,3.70,4.38,3.36,3.27,3.59,1.88
51131,CEN,Male,2013,3.33,3.60,2.85,3.19,3.66,2.50
54460,CEN,Female,2013,4.75,4.87,4.61,4.64,4.90,4.64
68073,CEN,Female,2013,3.49,3.96,3.29,3.23,3.38,3.89
59942,CEN,Male,2013,3.88,3.91,3.18,4.30,4.23,2.29
77680,CEN,Male,2013,2.65,3.93,2.63,2.29,1.97,2.42
23894,CEN,Male,2013,2.98,3.64,2.59,2.19,3.97,3.67
94422,CEN,Female,2013,4.64,4.71,4.57,4.51,4.76,4.22
81365,CEN,Female,2013,4.46,4.73,4.33,4.36,4.38,3.67
81131,CEN,Female,2013,3.83,4.36,3.67,3.28,3.83,3.59
47756,CEN,Female,2014,2.41,3.02,2.69,1.81,1.82,2.43
88318,CEN,Female,2013,3.21,4.18,3.09,2.87,2.86,2.67
44579,CEN,Female,2014,2.16,3.37,2.17,1.42,1.86,1.67
58937,CEN,Male,2013,3.69,3.80,3.02,3.36,4.19,2.85
85986,CEN,Female,2013,3.73,3.60,3.00,3.94,4.00,2.50
45643,CEN,Male,2013,4.00,4.38,3.40,2.50,3.81,3.04
54855,CEN,Male,2013,3.23,3.82,2.92,2.64,3.42,2.19
87399,CEN,Male,2013,3.72,4.33,3.51,3.75,3.73,4.10
70858,CEN,Male,2013,4.12,4.73,3.92,4.17,4.21,3.20
87617,CEN,Male,2013,2.91,4.02,2.79,2.11,2.97,2.63
50884,CEN,Female,2013,3.82,4.56,3.63,3.55,3.48,2.62
72491,CEN,Male,2013,3.08,4.11,2.71,2.62,3.16,2.95
64823,CEN,Male,2013,2.72,3.89,2.58,2.11,3.07,3.28
57244,CEN,Male,2013,3.59,4.02,3.47,3.27,3.79,3.33
61718,CEN,Male,2013,3.99,4.62,3.94,3.81,3.90,3.57
86812,CEN,Male,2013,4.32,4.38,3.71,4.39,4.83,3.47
57078,CEN,Male,2013,3.48,3.42,2.93,3.40,4.07,3.40
48205,CEN,Male,2013,4.67,4.53,4.59,4.84,4.83,3.46
69017,CEN,Male,2013,4.39,4.42,3.94,4.45,4.83,4.14
56218,CEN,Male,2013,2.95,3.96,3.20,2.22,3.10,2.92
64377,CEN,Male,2013,4.46,4.76,4.53,4.38,4.34,3.20
39873,CEN,Male,2013,2.88,3.20,2.56,2.35,3.31,2.50
39868,CEN,Female,2013,4.46,4.69,4.02,4.13,4.69,3.47
52721,CEN,Male,2013,3.22,4.07,2.78,2.96,3.69,2.73
23558,CEN,Male,2013,3.36,4.33,3.38,2.15,3.59,4.20
93644,CEN,Male,2013,2.84,3.67,2.43,2.55,2.38,3.21
87241,CEN,Male,2014,3.37,3.18,2.67,3.78,3.72,2.92
81090,CEN,Male,2014,4.36,4.04,3.73,4.70,4.72,2.85
94907,CEN,Male,2014,3.25,4.04,3.04,3.20,2.90,3.35
82490,CEN,Male,2014,4.30,4.60,4.00,4.43,4.34,3.26
34949,CEN,Male,2014,4.26,4.56,4.10,4.36,4.17,3.26
67091,CEN,Male,2014,3.59,3.60,3.29,4.04,3.68,3.06
79245,CEN,Male,2014,3.76,4.33,3.56,3.73,3.33,3.89
78532,CEN,Male,2014,4.52,4.56,4.06,4.68,4.52,3.47
40103,CEN,Female,2014,4.13,4.36,3.31,4.40,4.45,3.96
83441,CEN,Male,2014,3.51,4.00,3.18,3.83,3.10,2.87
43726,CEN,Male,2014,3.49,3.71,2.94,3.85,3.55,3.28
72100,CEN,Male,2014,3.84,3.98,3.20,4.04,3.90,2.64
80882,CEN,Male,2014,3.83,4.16,3.40,3.89,3.72,2.97
33716,CEN,Male,2014,3.64,3.84,2.88,3.76,3.66,2.40
61401,CEN,Female,2014,4.30,4.47,3.88,4.47,4.38,2.81
57882,CEN,Male,2014,2.82,3.04,2.45,2.70,2.81,3.47
47395,CEN,Female,2014,3.49,3.64,2.98,3.63,3.55,3.20
45885,CEN,Male,2014,3.76,3.71,3.55,4.06,3.79,2.92
70584,CEN,Female,2014,3.60,3.78,2.57,3.86,4.00,2.92
39336,CEN,Female,2014,4.31,4.29,3.76,4.47,4.66,2.72
68614,CEN,Male,2014,3.81,3.93,3.38,4.19,3.76,2.44
44971,CEN,Male,2014,3.83,3.47,3.49,4.33,3.97,3.20
37204,CEN,Male,2014,3.40,3.36,2.75,4.11,3.58,2.68
35054,CEN,Female,2014,3.78,3.58,3.27,3.84,4.16,4.10
70357,CEN,Female,2014,4.09,4.60,3.37,4.04,4.10,4.06
37681,CEN,Female,2014,4.14,4.27,3.49,4.17,4.31,3.54
33416,CEN,Female,2014,4.22,4.18,3.86,4.45,4.45,2.50
94142,CEN,Male,2014,4.15,4.33,3.57,4.36,4.10,3.68
29930,CEN,Male,2014,3.15,2.98,2.18,3.80,3.72,2.85
85295,CEN,Male,2014,3.35,3.09,3.07,3.80,3.59,3.44
90869,CEN,Female,2014,4.66,4.60,4.27,4.77,4.90,4.17
44518,CEN,Female,2014,3.96,3.80,3.39,4.40,4.52,2.50
77775,CEN,Female,2014,3.44,3.87,2.92,3.30,3.52,3.28
72586,CEN,Male,2014,3.65,3.96,3.33,3.87,3.73,3.36
49290,CEN,Female,2014,3.69,3.93,3.33,3.66,3.79,2.94
28070,CEN,Female,2014,4.50,4.76,3.90,4.87,4.55,2.92
87019,CEN,Male,2014,3.74,3.93,3.04,4.27,3.79,2.71
41258,CEN,Female,2014,3.71,4.36,3.07,3.66,3.52,3.89
42268,CEN,Female,2014,4.20,4.29,3.68,4.57,4.34,3.62
63977,CEN,Male,2014,4.19,4.44,3.61,4.28,4.38,2.81
67793,CEN,Male,2014,3.85,3.98,3.20,4.39,4.07,3.54
46062,CEN,Male,2014,3.38,3.82,2.98,3.83,3.10,3.61
31018,CEN,Male,2014,4.15,4.24,3.39,4.58,4.48,2.86
38008,CEN,Male,2014,4.34,4.49,3.86,4.47,4.45,3.36
71020,CEN,Female,2014,3.43,3.47,2.53,3.48,4.07,3.16
92825,CEN,Male,2014,3.42,3.36,2.35,3.85,3.90,2.76
66413,CEN,Male,2011,2.28,2.71,2.36,1.53,2.39,3.48
36497,CEN,Male,2010,1.97,3.11,2.47,1.41,2.87,3.96
75515,CEN,Male,2010,1.97,3.00,1.52,1.08,1.42,3.44
88837,CEN,Male,2010,1.86,2.97,2.04,1.86,2.23,3.47
88357,CEN,Male,2010,1.84,1.92,1.44,1.66,1.60,3.26
57038,EEE,Male,2010,2.33,2.76,2.20,2.29,2.52,2.66
85508,EEE,Male,2010,2.36,3.59,2.80,2.06,1.68,3.44
94681,EEE,Male,2011,2.07,2.62,2.26,1.24,1.84,2.03
33027,EEE,Female,2011,1.73,2.71,1.88,1.10,1.40,2.19
49561,EEE,Female,2010,3.10,3.02,3.34,3.02,2.70,2.89
27809,EEE,Male,2012,1.94,2.70,2.12,1.48,2.13,2.27
63419,EEE,Female,2010,2.39,3.64,2.77,1.94,1.94,3.67
71578,EEE,Male,2010,2.06,2.82,1.84,2.18,2.00,2.19
84206,EEE,Male,2010,1.74,2.24,1.76,1.78,1.26,2.66
80596,EEE,Male,2011,2.47,3.40,1.76,2.03,2.50,2.85
94348,EEE,Male,2010,4.10,4.33,4.33,4.31,3.17,3.44
33541,EEE,Female,2010,4.13,3.80,4.00,4.19,4.10,3.67
94428,EEE,Male,2010,4.41,4.30,4.80,4.53,4.10,3.13
33659,EEE,Male,2010,3.31,3.53,3.04,3.47,2.74,2.71
68977,EEE,Male,2010,4.40,4.44,4.26,4.49,4.24,3.52
30599,EEE,Male,2010,4.03,3.93,4.12,4.00,3.62,3.20
62829,EEE,Male,2010,3.45,3.58,3.68,3.55,3.21,2.78
91858,EEE,Male,2010,4.09,4.04,4.24,4.28,3.66,3.67
92604,EEE,Male,2010,4.35,4.58,4.54,4.17,4.00,3.83
24810,EEE,Male,2010,2.70,3.62,2.61,2.36,2.19,3.75
61726,EEE,Male,2010,4.25,4.42,4.46,4.08,3.66,3.13
50643,EEE,Male,2012,4.71,4.78,4.88,4.68,4.13,3.96
40247,EEE,Female,2010,4.56,4.60,4.56,4.66,4.00,3.28
49025,EEE,Male,2010,3.93,3.91,4.22,3.91,3.03,3.44
94075,EEE,Male,2010,4.71,4.64,4.62,4.83,4.45,4.27
59352,EEE,Male,2010,4.34,4.24,4.00,4.60,4.52,3.13
53167,EEE,Female,2010,4.61,4.76,4.72,4.66,4.14,3.26
37138,EEE,Female,2010,4.85,4.78,4.90,4.83,4.66,4.03
69344,EEE,Male,2010,3.32,3.15,3.56,3.30,3.07,3.82
33204,EEE,Male,2010,4.36,4.56,4.36,4.17,3.97,3.47
46503,EEE,Female,2010,4.70,4.47,4.76,4.68,4.66,3.75
31124,EEE,Female,2010,4.87,4.89,4.92,4.98,4.55,3.96
23722,EEE,Male,2010,4.08,4.33,4.12,4.00,3.62,3.91
26407,EEE,Male,2010,4.02,4.27,4.12,3.83,3.66,4.51
97178,EEE,Male,2010,3.79,4.02,4.10,3.66,2.59,3.57
74441,EEE,Female,2010,4.45,4.22,4.56,4.47,4.21,3.67
47857,EEE,Male,2010,3.50,3.04,3.24,3.43,3.84,2.31
41325,EEE,Male,2010,4.27,4.44,4.36,4.28,4.07,3.75
82503,EEE,Male,2010,4.56,4.42,4.78,4.55,4.21,3.20
37861,EEE,Male,2010,4.02,4.42,4.22,3.74,3.21,4.17
54559,EEE,Male,2010,4.52,4.31,4.72,4.54,4.21,4.38
96103,EEE,Male,2011,2.28,3.33,3.24,1.98,2.19,3.36
47666,EEE,Male,2010,2.65,2.96,2.66,2.10,2.68,2.97
42010,EEE,Female,2010,4.41,4.11,4.64,4.32,4.24,4.17
25221,EEE,Male,2010,4.04,4.09,4.38,3.96,3.14,3.59
34656,EEE,Male,2010,4.34,3.80,4.66,4.55,3.97,2.50
91529,EEE,Male,2010,3.88,4.07,4.02,3.72,3.34,3.75
79534,EEE,Male,2010,2.83,3.72,3.52,2.13,1.90,3.05
97025,EEE,Female,2010,4.77,4.91,4.88,4.83,4.28,4.24
38829,EEE,Female,2010,4.30,4.60,4.34,4.38,3.41,4.31
50667,EEE,Male,2010,4.73,4.62,4.70,4.85,4.69,4.38
88654,EEE,Male,2010,3.32,3.36,3.52,3.41,3.07,3.83
51962,EEE,Male,2010,3.41,4.11,3.12,2.89,3.00,3.33
89455,EEE,Male,2010,4.53,4.36,4.70,4.38,4.48,3.36
89149,EEE,Female,2010,2.93,2.96,3.20,2.67,2.72,3.54
48531,EEE,Male,2010,3.93,4.13,3.94,4.10,3.24,4.30
25527,EEE,Male,2010,2.49,2.84,2.72,1.94,2.31,2.89
37328,EEE,Male,2010,2.62,3.33,2.50,2.52,2.55,2.92
89612,EEE,Male,2011,2.53,2.48,2.71,1.05,2.76,3.13
82557,EEE,Male,2010,3.70,3.82,3.48,3.08,3.68,3.68
43266,EEE,Male,2010,3.84,4.11,4.00,3.38,3.31,4.10
38961,EEE,Male,2010,3.24,3.27,3.20,3.13,2.85,3.89
79948,EEE,Male,2010,2.81,3.67,2.62,2.23,2.50,2.78
70155,EEE,Male,2010,3.63,4.27,3.96,3.35,3.07,4.27
65175,EEE,Male,2010,4.53,4.56,4.74,4.36,4.21,3.20
78617,EEE,Female,2010,3.93,4.24,4.12,3.82,3.34,3.40
32976,EEE,Male,2010,3.56,3.51,3.62,3.67,2.73,3.57
29145,EEE,Male,2010,2.82,3.46,2.92,2.98,2.40,3.44
90088,EEE,Female,2010,3.70,3.51,3.68,3.51,3.79,2.81
73542,EEE,Male,2012,2.52,3.42,1.35,1.87,2.96,4.38
96755,EEE,Male,2011,2.86,3.95,3.63,2.36,1.77,4.03
53660,EEE,Male,2010,3.81,3.83,3.86,3.81,3.28,2.86
91370,EEE,Male,2010,4.22,4.22,4.46,4.17,3.79,3.26
56563,EEE,Male,2010,3.83,4.38,4.20,3.47,3.00,2.44
88793,EEE,Male,2010,2.75,2.82,3.15,2.26,2.32,3.26
39049,EEE,Male,2010,3.85,3.98,3.72,3.83,3.80,3.84
94806,EEE,Male,2010,4.07,4.53,4.46,4.17,3.41,3.48
68166,EEE,Female,2010,4.33,3.91,4.12,4.53,4.59,3.75
62548,EEE,Female,2010,3.83,3.85,3.82,3.70,3.69,4.14
56655,EEE,Female,2010,4.01,4.04,3.62,4.28,3.76,2.66
93753,EEE,Female,2010,3.18,3.76,3.40,2.65,2.37,3.52
94528,EEE,Male,2010,3.93,3.82,3.80,3.98,3.69,4.44
72365,EEE,Female,2010,3.65,3.49,3.28,3.82,3.45,3.39
37676,EEE,Male,2010,3.18,3.59,2.96,2.79,2.84,2.65
90021,EEE,Male,2010,4.54,4.40,4.72,4.62,4.21,3.33
34735,EEE,Male,2010,4.46,4.51,4.65,4.44,4.17,4.38
75974,EEE,Male,2012,2.39,3.35,3.22,2.05,1.76,3.59
70123,EEE,Male,2011,2.68,3.35,2.26,2.70,2.70,3.59
92709,EEE,Male,2010,3.27,3.82,3.50,2.78,2.93,4.30
82989,EEE,Female,2010,4.01,3.87,4.18,4.09,3.38,2.59
23595,EEE,Male,2010,4.32,4.60,4.08,4.08,4.24,4.10
93286,EEE,Male,2010,4.60,4.64,4.72,4.55,4.28,4.10
